title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
ハイドライドII,Hydlide II,62,MSX,TAE1007a.bin,TAE1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=62
ハイドライドII,Hydlide II,1107,PC-8801,TAE0025a.bin,TAE0025.bmp,TAE0025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1107
ハイドライドII,Hydlide II,1309,FM-7,TAE0029a.bin,TAE0029.bmp,TAE0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1309
ハイドライドII,Hydlide II,1674,MSX,TAE1007a.bin,TAE1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1674
ハイドライドWIN版１，２，３セット,"Hydlide Win-ban 1, 2, 3 Set",591,Windows,PTAE0005a.bin,PTAE0005.bmp,PTAE0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=591
ハイパースポーツ2,Hyper Sports 2,1248,MSX,KNM1017a.bin,KNM1017.bmp,KNM1017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1248
パイプライン大作戦,Pipeline Daisakusen,1632,FC,COM6002a.bin,COM6002.bmp,COM6002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1632
パイプライン大作戦,Pipeline Daisakusen,1748,FC,COM6002a.bin,,COM6002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1748
バイブルマスター,Bible Master,1161,PC-9801,GDA0001a.bin,GDA0001.bmp,GDA0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1161
バイブルマスター2,Bible Master 2,1216,PC-9801,GDA0002a.bin,GDA0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1216
ハウ・メニ・ロボット,How Many Robot,1469,PC-9801,ART0024a.bin,ART0024.bmp,ART0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1469
ハウメニロボット,How Many Robot,274,FM77AV,ART0001a.bin,ART0001.bmp,ART0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=274
バギーポッパー ,Buggy Popper,902,FC,GMD0006a.bin,GMD0006.bmp,GMD0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=902
バケツリレーチャンプ,Bucket Relay Champ,1205,Windows,COM5001a.bin,,COM5001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1205
はしれへべれけ,Hashire Hebereke,960,SFC,SNT0010a.bin,SNT0010.bmp,SNT0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=960
パックランド,Pac-Land,1602,PC Engine,BNE0002a.bin,BNE0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1602
ハッスルチューミー,Hustle Chumy,1062,SG-1000,COM4002a.bin,COM4002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1062
ハッスルチューミー,Hustle Chumy,1126,MSX,COM1023a.bin,COM1023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1126
ハッスルチューミー,Hustle Chumy,1230,MSX,COM1023a.bin,COM1023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1230
バトルゴリラ,Battle Gorilla,1661,PC-8801,XTA0031a.bin,XTA0031.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1661
バトルシップクラプトン2,Battleship Clapton 2,1726,MSX,TAE1020a.bin,TAE1020.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1726
バトルシティー,Battle City,1611,FC,BNE0004a.bin,BNE0004.bmp,BNE0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1611
バトルスキンパニック ,Battle Skin Panic,908,PC-8801,GNX0001a.bin,GNX0001.bmp,GNX0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=908
バトルフォーミュラ,Battle Formula,1089,FC,SNT0024a.bin,SNT0024.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1089
バビロン,Babylon,130,PC-8801,XTA0003a.bin,XTA0003.bmp,XTA0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=130
バビロン,Babylon,1124,PC-8801,XTA0016a.bin,XTA0016.bmp,XTA0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1124
バビロン,Babylon,1725,PC-8801,XTA0016a.bin,XTA0016.bmp,XTA0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1725
バビロン,Babylon,1740,FM-7,XTA0033a.bin,,,,https://www.amusement-center.com/project/egg/game/?product_id=1740
バビロン,Babylon,1772,PC-8801mkIISR,XTA0034a.bin,XTA0034.bmp,XTA0034m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1772
ハミングバードソフト1，100円セット【2021夏のトリプルキャンペーン限定】,"Hummingbird Soft (1, 100-en Set (2021 Natsu no Triple Campaign Gentei)",1645,Other,HAM0017a.bin,HAM0017.bmp,HAM0017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1645
パラケルススの魔剣,Paracelsus no Maken,189,PC-9801,HAM0003a.bin,HAM0003.bmp,HAM0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=189
パラディン,Paladin,462,PC-8801,BOT0022a.bin,BOT0022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=462
パラメデス,Palamedes,1563,MSX2,HOT1006a.bin,HOT1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1563
パルスター,Pulstar,938,NEOGEO,SKP0009a.bin,SKP0009.bmp,SKP0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=938
パルスター,Pulstar,1026,NEOGEO,SKP0009a.bin,SKP0009.bmp,SKP0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1026
パロディウス,Parodius,1159,MSX,KNM1001a.bin,KNM1001.bmp,KNM1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1159
パワーアスリート,Power Athlete,1246,SFC,KNK0005a.bin,KNK0005.bmp,KNK0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1246
パワーアスリート,Power Athlete,1289,Mega Drive,KNK0004a.bin,KNK0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1289
パワードール,Power Dolls,626,PC-9801,PKSK0001a.bin,PKSK0001.bmp,PKSK0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=626
パワードール,Power Dolls,1463,PC-9801,KSK0043a.bin,KSK0043.bmp,KSK0043m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1463
パワードール2,Power Dolls 2,1355,PC-9801,KSK0036a.bin,KSK0036.bmp,KSK0036m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1355
ピーチアップコレクションⅠ,Peach Up Collection I,602,MSX2,PCOM0017a.bin,PCOM0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=602
ピーチアップコレクションⅡ,Peach Up Collection II,603,MSX2,PCOM0018a.bin,PCOM0018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=603
ピーチアップコレクションⅢ,Peach Up Collection III,604,MSX2,PCOM0019a.bin,PCOM0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=604
ヒストリー オブ エルスリード,History of Elthlead,1763,X68000,NCS0043a.bin,NCS0043.bmp,NCS0043m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1763
ヒストリーオブエルスリード,History of Elthlead,544,X68000,NCS0012a.bin,NCS0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=544
ビッグオナー,Big Honor,1570,PC-9801,ART0032a.bin,ART0032.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1570
ピラミッド・ワープ,Pyramid Warp,1631,MSX,TAE1019a.bin,TAE1019.bmp,TAE1019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1631
ピラミッド・ワープ,Pyramid Warp,1691,MSX,TAE1019a.bin,TAE1019.bmp,TAE1019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1691
ピラミッド・ワープ,Pyramid Warp,1760,MSX,TAE1022a.bin,TAE1022.bmp,TAE1022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1760
ヒロトンウォーズ,Hiroton Wars,443,PC-8801,CAR0001a.bin,CAR0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=443
ヒロトンウォーズ,Hiroton Wars,1769,PC-8801,CAR0001a.bin,CAR0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1769
ブービーキッズ,Booby Kids,1241,FC,NTB0008a.bin,NTB0008.bmp,NTB0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1241
ファーストクイーン 〜オルニック戦記〜,First Queen - Ornic Senki,729,PC-9801,KUR0017a.bin,KUR0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=729
ファーストクイーンII 〜砂漠の女王〜,First Queen II - Sabaku no Jo-ou,1401,X68000,KUR0019a.bin,KUR0019.bmp,KUR0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1401
ファーストクイーンⅡ ～砂漠の女王～,First Queen II - Sabaku no Jo-ou,670,PC-9801,KUR0003a.bin,KUR0003.bmp,KUR0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=670
ファーストクイーンIII   ,First Queen III,708,PC-9801,KUR0013a.bin,KUR0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=708
ファーストクイーンIV,First Queen IV,712,PC-9801,KUR0014a.bin,KUR0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=712
ファイアーホーク,Fire Hawk,126,PC-8801,GAR0004a.bin,GAR0004.bmp,GAR0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=126
ファイアーホーク,Fire Hawk,1551,PC-8801,GAR0016a.bin,GAR0016.bmp,GAR0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1551
ファイアーホーク,Fire Hawk,1575,MSX2,GAR1002a.bin,GAR1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1575
ファイアボール,Fire Ball,196,FM77AV,HAM0007a.bin,HAM0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=196
ファイアボール,Fire Ball,1712,FM77AV,HAM0007a.bin,HAM0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1712
ファイターズヒストリー,Fighter's History - Dynamite,946,SFC,GMD0018a.bin,GMD0018.bmp,GMD0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=946
ファイターズヒストリーダイナマイト ,Fighter's History - Dynamite,947,NEOGEO,GMD0017a.bin,GMD0017.bmp,GMD0017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=947
ファイターズヒストリーダイナマイト ,Fighter's History - Dynamite,1030,NEOGEO,GMD0017a.bin,GMD0017.bmp,GMD0017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1030
ファイナルジャスティス,Final Justice,1572,MSX,COM1041a.bin,COM1041.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1572
ファイナルジャブーン,Final Juboom,1426,MSX2,COM1030a.bin,COM1030.bmp,COM1030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1426
ファイナルゾーン,Final Zone - Wolf,259,X1,TEL0005a.bin,TEL0005.bmp,,TEL0005d.bin,https://www.amusement-center.com/project/egg/game/?product_id=259
ファイナルゾーン,Final Zone - Wolf,354,MSX2,TEL1017a.bin,TEL1017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=354
ファイナルゾーン,Final Zone - Wolf,1389,X1,TEL0063a.bin,TEL0063.bmp,TEL0063m.bin,TEL0063d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1389
ファイナルブレイカー,Final Breaker,1250,PC-9801,SYS0051a.bin,SYS0051.bmp,SYS0051m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1250
ファイヤートラップ,Fire Trap,1786,アーケード,WDP0005a.bin,WDP0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1786
ファミリークイズ 4人はライバル,Family Quiz - 4-nin wa Rival,1295,FC,ATN0001a.bin,ATN0001.bmp,ATN0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1295
ファミリーブロック,Family Block,1338,FC,ATN0006a.bin,ATN0006.bmp,ATN0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1338
ファランクス,Phalanx - The Enforce Fighter R-144,284,X68000,ZOM0004a.bin,ZOM0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=284
ファンタジーナイト,Fantasy Knight,669,PC-9801,SYS0033a.bin,SYS0033.bmp,SYS0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=669
ファンタジアン,Fantasian,132,PC-8801,XTA0005a.bin,XTA0005.bmp,XTA0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=132
ファンタジアン,Fantasian,1423,PC-8801,XTA0021a.bin,XTA0021.bmp,XTA0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1423
ファンタジアン,Fantasian,1788,PC-8801,XTA0021a.bin,XTA0021.bmp,XTA0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1788
フィールドコンバット ,Field Combat,863,FC,JLC0005a.bin,JLC0005.bmp,JLC0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=863
フォーメーションZ,Formation Z,862,FC,JLC0004a.bin,JLC0004.bmp,JLC0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=862
ブラスターバーン スコアトライアル,Blaster Burn,1441,MSX2,COM1034a.bin,COM1034.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1441
ブラスターバーン総集編(前編),Blaster Burn - Soushuu-hen (Zen-hen),594,MSX2,PCOM0013a.bin,PCOM0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=594
ブラスターバーン総集編(前編),Blaster Burn - Soushuu-hen (Zen-hen),1688,MSX2,PCOM0013a.bin,PCOM0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1688
ブラスターバーン総集編(後編),Blaster Burn - Soushuu-hen (Kou-hen),595,MSX,PCOM0014a.bin,PCOM0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=595
ブラスターバーン総集編(後編),Blaster Burn - Soushuu-hen (Kou-hen),1701,MSX,PCOM0014a.bin,PCOM0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1701
フラッピー,Flappy,186,PC-8801,DBS0003a.bin,DBS0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=186
フラッピー,Flappy,1388,PC-8801,DBS0009a.bin,DBS0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1388
フラッピーリミテッド'85,Flappy - Limited 85,472,MSX,DBS1008a.bin,DBS1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=472
フランチック,Frantic,630,MSX2,PANM0001a.bin,PANM0001.bmp,PANM0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=630
ブランディッシュ,Brandish,76,PC-9801,FAL0018a.bin,FAL0018.bmp,FAL0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=76
ブランディッシュ　リニューアル,Brandish - Renewal,555,PC-9801,FAL0072a.bin,FAL0072.bmp,FAL0072m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=555
ブランディッシュ リニューアル,Brandish - Renewal,1376,PC-9801,FAL0117a.bin,FAL0117.bmp,FAL0117m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1376
ブランディッシュ2,Brandish 2,79,PC-9801,FAL0020a.bin,FAL0020.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=79
ブランディッシュ２,Brandish 2,556,PC-9801,FAL0073a.bin,FAL0073.bmp,FAL0073m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=556
ブランディッシュ2,Brandish 2,1434,PC-9801,FAL0123a.bin,FAL0123.bmp,FAL0123m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1434
ブランディッシュ３,Brandish 3,553,PC-9801,FAL0074a.bin,FAL0074.bmp,FAL0074m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=553
ブランディッシュ3,Brandish 3,1489,PC-9801,FAL0131a.bin,FAL0131.bmp,FAL0131m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1489
ブリッツクリーク,Blitzkrieg,1108,PC-9801,SYS0045a.bin,SYS0045.bmp,SYS0045m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1108
ブルトン・レイ,Bretonne Lais,517,X68000,SYS0013a.bin,SYS0013.bmp,SYS0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=517
フレイ,Fray,224,PC-9801,MIC0005a.bin,MIC0005.bmp,MIC0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=224
ブロードウェイ伝説エレナ ,Broadway Densetsu Elena,911,PC-9801,COM0051a.bin,COM0051.bmp,COM0051m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=911
ブロードウェイ伝説エレナ ,Broadway Densetsu Elena,1008,PC-9801,COM0051a.bin,COM0051.bmp,COM0051m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1008
フロートランドのおとぎばなし,Floatland no Otogibanashi,1263,Windows,COM5030a.bin,,COM5030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1263
フロートランドのおとぎばなし The Book of TIPPLE,Floatland no Otogibanashi,1256,Windows,COM5023a.bin,,COM5023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1256
プロヴィデンス,Providence,159,PC-8801,SAC0001a.bin,SAC0001.bmp,SAC0001m.bin,SAC0001d.bin,https://www.amusement-center.com/project/egg/game/?product_id=159
プロヴィデンス,Providence,1573,PC-8801,SAC0027a.bin,SAC0027.bmp,SAC0027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1573
プロヴィデンス,Providence,1792,PC-8801mkIISR,SAC0027a.bin,SAC0027.bmp,SAC0027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1792
プロ麻雀 極,Mahjong - Kiwame,1384,SFC,ATN0009a.bin,ATN0009.bmp,ATN0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1384
プロ麻雀 極II,Mahjong - Kiwame II,1486,SFC,ATN0011a.bin,ATN0011.bmp,ATN0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1486
ヘビーバレル ,Heavy Barrel,846,FC,GMD0007a.bin,GMD0007.bmp,GMD0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=846
ヘビーユニット,Heavy Unit,1313,PC Engine,KNK0001a.bin,KNK0001.bmp,KNK0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1313
へべれけ ,Hebereke,837,FC,SNT0004a.bin,SNT0004.bmp,SNT0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=837
へべれけのぽぷーん,Hebereke no Popoon,910,SFC,SNT0009a.bin,SNT0009.bmp,SNT0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=910
へらくれす,Heracles,1281,PC-8801,KSK0033a.bin,KSK0033.bmp,KSK0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1281
ヘラクレスの栄光,Heracles no Eikou,1596,FC,PPD0006a.bin,PPD0006.bmp,PPD0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1596
ヘラクレスの栄光II,Heracles no Eikou II,1605,FC,PPD0007a.bin,PPD0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1605
ヘラクレスの栄光III 神々の沈黙,Heracles no Eikou III - Kamigami no Chinmoku,1629,SFC,PPD0008a.bin,PPD0008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1629
